Year,Month,Day,AverageDailyPrecipitation[mm/d],AverageDailyStreamflow[m^3/s],AverageDailyTemperature[°C]
1991,8,28,0,3.491052957,16.5971
1991,8,29,0,3.430726083,17.0482
1991,8,30,0,3.376737449,16.3258
1991,8,31,0,3.350373548,17.6287
1991,9,1,8.72787,3.695080696,15.4858
1991,9,2,7.82039,5.168789794,14.5814
1991,9,3,1.94292,6.372476211,16.386
1991,9,4,0.166809,6.016148956,16.6695
1991,9,5,0.0148628,4.85438807,16.4604
1991,9,6,0.0227431,4.052714219,16.0033
1991,9,7,0,3.608253615,13.6496
1991,9,8,0,3.430521623,14.0895
1991,9,9,0.00958524,3.339582637,14.6816
1991,9,10,0.721308,3.265125348,17.503
1991,9,11,11.687,3.862703307,17.7473
1991,9,12,18.0202,6.261920484,15.0423
1991,9,13,0.0406371,10.73215211,14.2172
1991,9,14,0.0316421,11.20891729,13.9005
1991,9,15,0.029322,8.429348883,14.096
1991,9,16,0.00657893,6.108451005,14.7538
1991,9,17,0.023468,4.657027979,16.5171
1991,9,18,0.196806,3.823129059,14.8659
1991,9,19,1.8409,3.437223347,15.0384
1991,9,20,0.150249,3.348158572,15.3004
1991,9,21,0.00512435,3.339219154,17.6618
1991,9,22,43.306,13.48000659,17.2846
1991,9,23,0.0131579,33.0614217,10.49
1991,9,24,0.0257494,29.46952484,13.4868
1991,9,25,12.7411,21.89203322,15.115
1991,9,26,21.1924,22.64035454,11.4682
1991,9,27,10.4184,31.23809843,7.42476
1991,9,28,8.65181,35.69996994,9.43984
1991,9,29,33.454,48.92803715,9.0935
1991,9,30,3.42441,57.20693801,10.6561
1991,10,1,4.34718,66.33775293,9.78339
1991,10,2,0.0739583,58.65110272,8.45011
1991,10,3,0.0191229,45.40656518,8.79819
1991,10,4,0.0383459,33.49589788,10.4651
1991,10,5,30.8725,43.23622891,11.0246
1991,10,6,14.1957,56.88786779,7.54708
1991,10,7,0.0541712,60.29143485,8.89484
1991,10,8,0.0393696,58.68029498,9.61875
1991,10,9,0.0193978,47.53532804,9.72078
1991,10,10,0,34.55840509,14.0549
1991,10,11,17.3149,28.44904538,12.4044
1991,10,12,16.0732,39.10501365,9.10526
1991,10,13,1.33336,50.02700629,7.99811
1991,10,14,0.263865,46.20270727,8.00941
1991,10,15,1.38691,38.20073527,9.20495
1991,10,16,0.229538,30.1261802,8.59125
1991,10,17,15.8953,26.48385002,9.28662
1991,10,18,8.83799,34.16357132,4.84037
1991,10,19,11.0414,44.41028008,2.13417
1991,10,20,6.24568,47.96707808,1.07413
1991,10,21,0.759436,46.83744004,1.46658
1991,10,22,0,39.29663752,0.161204
1991,10,23,0,30.07654201,0.408486
1991,10,24,1.31E-05,22.66682067,3.11552
1991,10,25,1.31E-05,17.36768802,3.55248
1991,10,26,0.269708,13.17797466,4.98998
1991,10,27,1.27158,10.07285013,6.13377
1991,10,28,0.765227,8.383515906,7.05509
1991,10,29,0.00105153,7.177671307,6.03698
1991,10,30,7.64111,6.374021016,3.50192
1991,10,31,0.021445,8.520287869,4.35337
1991,11,1,0.351112,11.75561894,5.93803
1991,11,2,11.3768,10.65520723,8.17682
1991,11,3,38.317,39.41317936,10.8052
1991,11,4,10.9316,68.9441556,5.02164
1991,11,5,9.10731,87.69137646,2.11854
1991,11,6,3.17033,94.25781647,0.188711
1991,11,7,1.84861,83.09751507,1.09923
1991,11,8,8.51905,70.0127966,4.66089
1991,11,9,13.3912,65.66474082,2.425
1991,11,10,0.102216,67.82576282,-1.06426
1991,11,11,1.17304,66.96408015,1.4416
1991,11,12,2.0606,55.0360338,7.121
1991,11,13,47.7216,63.74907006,6.23065
1991,11,14,1.23452,87.82677401,1.62152
1991,11,15,6.11334,119.0782759,1.48626
1991,11,16,0.541358,103.2313113,0.736372
1991,11,17,2.45702,84.64833943,-1.81001
1991,11,18,8.74324,68.71675134,3.86566
1991,11,19,4.58447,61.95187216,3.1308
1991,11,20,3.5213,60.26633179,1.8375
1991,11,21,0.0597497,56.23882286,0.564199
1991,11,22,6.75E-06,48.85397742,-0.434338
1991,11,23,0,38.61147144,-0.420469
1991,11,24,0.00238396,28.94406424,0.331912
1991,11,25,0.000806439,21.28501606,1.81696
1991,11,26,0.00040322,15.51199202,3.61488
1991,11,27,0.00159206,11.50697363,3.70676
1991,11,28,0.00869151,8.531828465,3.74364
1991,11,29,0.00379583,7.075986844,3.07619
1991,11,30,0.00598394,6.36029952,1.89532
1991,12,1,0.000760945,5.70473461,0.926044
1991,12,2,0,5.181250457,-0.517595
1991,12,3,0.00506709,4.77776124,-0.265003
1991,12,4,0,4.469447861,-1.35718
1991,12,5,0,4.237341035,-2.29743
1991,12,6,0,4.067991878,-3.95564
1991,12,7,0,3.974565303,-2.46525
1991,12,8,0,3.914272505,-1.47753
1991,12,9,0,3.872744534,-2.85175
1991,12,10,0,3.841450891,-4.73417
1991,12,11,0,3.822299863,-2.60235
1991,12,12,0.00337806,3.798571216,-2.63903
1991,12,13,0.000321805,3.758099619,-3.13025
1991,12,14,0.000380472,3.718479935,-2.84219
1991,12,15,6.33E-05,3.682994875,-3.33475
1991,12,16,0.0771974,3.647873298,-0.876518
1991,12,17,8.15098,3.620702919,1.63523
1991,12,18,20.4053,8.511030403,1.79112
1991,12,19,17.8984,32.5549304,2.75357
1991,12,20,17.7606,51.50149915,-0.505933
1991,12,21,77.2772,49.24824324,0.327458
1991,12,22,18.7237,61.82590246,5.21945
1991,12,23,7.36633,96.68179595,4.43011
1991,12,24,0.357441,128.5651909,-0.33459
1991,12,25,0,124.7781489,-2.72609
1991,12,26,1.52572,101.3523296,-2.79605
1991,12,27,3.05485,80.63889109,-1.00073
1991,12,28,0,60.50589002,-1.93807
1991,12,29,0,44.83305663,-2.6274
1991,12,30,0.00168903,32.9791836,-2.34749
1991,12,31,0,24.30226849,-2.4289
1992,1,1,0.00445082,17.79398582,-2.69216
1992,1,2,0.000318426,12.83834492,-2.78434
1992,1,3,0.467382,9.052961335,-2.40506
1992,1,4,0.0497366,6.338263343,0.228118
1992,1,5,0.00876642,5.997804407,1.38413
1992,1,6,0,9.920936818,0.165922
1992,1,7,0.00333254,11.06777217,0.428454
1992,1,8,0.849575,10.62879789,5.12222
1992,1,9,15.2161,34.67063057,4.96653
1992,1,10,0.10909,64.45445491,0.400056
1992,1,11,0,69.95804693,-2.60533
1992,1,12,0,63.0676524,-3.0707
1992,1,13,0.00489285,47.24851697,-3.21897
1992,1,14,0,34.4750311,-2.02039
1992,1,15,0,25.22369874,-0.392028
1992,1,16,0.011206,18.3790804,-1.2942
1992,1,17,0,13.20625821,-1.40024
1992,1,18,0,9.391228013,-2.53801
1992,1,19,4.05664,6.667363424,-3.74544
1992,1,20,0.749907,5.194415369,-2.44158
1992,1,21,0.019503,4.611308591,-7.38838
1992,1,22,0,4.369501303,-9.16346
1992,1,23,0,4.230991435,-6.00328
1992,1,24,0,4.133964103,-3.84254
1992,1,25,0,4.04408149,-2.36727
1992,1,26,0,3.962206869,-2.38614
1992,1,27,0.00524793,3.892713399,-4.70691
1992,1,28,0.00199962,3.831330152,-5.0431
1992,1,29,0,3.775546819,-2.44962
1992,1,30,0,3.720036098,-0.490049
1992,1,31,0.000318426,3.745161884,1.67251
1992,2,1,0.00170878,4.138632592,0.612205
1992,2,2,0,3.963161013,-1.085
1992,2,3,6.33798,3.685312081,-0.163788
1992,2,4,30.1101,3.673124031,0.354634
1992,2,5,6.81851,6.47846568,2.19959
1992,2,6,0.0023851,15.24210564,2.04588
1992,2,7,0,20.16719122,0.324696
1992,2,8,0.00512634,17.54329591,0.10102
1992,2,9,10.4734,19.27097763,3.4658
1992,2,10,0.741652,33.87005853,0.885244
1992,2,11,10.8454,39.66568669,1.19923
1992,2,12,2.69291,43.29234165,5.931
1992,2,13,11.0176,60.51418198,2.81583
1992,2,14,1.24248,70.34947304,0.52411
1992,2,15,23.5977,75.94961532,1.77653
1992,2,16,8.48039,69.88614538,0.1927
1992,2,17,5.55889,60.71761906,-4.02822
1992,2,18,0.0348114,49.90637526,-7.15747
1992,2,19,0,38.22061327,-8.16058
1992,2,20,0,28.36589857,-7.05076
1992,2,21,0,20.89586171,-4.30874
1992,2,22,0,15.22131894,-1.91611
1992,2,23,0,11.07405362,1.13048
1992,2,24,0,9.740455984,2.56709
1992,2,25,0.0262989,13.43479835,3.5105
1992,2,26,0.0103677,20.91153693,3.8419
1992,2,27,0,28.10668952,2.86139
1992,2,28,0,32.99565394,2.8756
1992,3,1,0,33.68740816,4.1867
1992,3,2,4.767,34.63132894,3.18517
1992,3,3,0,36.50803882,2.90181
1992,3,4,0.0288552,37.03213635,6.13964
1992,3,5,1.13643,38.46528298,4.64398
1992,3,6,0.251035,40.26259448,5.04228
1992,3,7,0,42.63193787,4.86333
1992,3,8,0.177577,43.70534959,4.31249
1992,3,9,0.496999,41.44130278,5.43147
1992,3,10,2.76316,38.34465195,4.45376
1992,3,11,0.0428944,35.6260238,1.78036
1992,3,12,7.21364,32.69498507,1.8834
1992,3,13,25.2354,40.91357041,3.62566
1992,3,14,20.8911,64.6756118,3.57545
1992,3,15,24.7642,92.39950793,4.83381
1992,3,16,0.523368,128.2482789,3.39618
1992,3,17,0.000825712,125.1280016,3.89658
1992,3,18,0.00178721,101.9552576,5.11763
1992,3,19,0.561589,81.10528564,4.7877
1992,3,20,0.00257099,64.13493034,6.18195
1992,3,21,6.25721,51.53455341,5.62717
1992,3,22,25.8823,55.94076653,2.81071
1992,3,23,14.513,68.76025576,2.79905
1992,3,24,3.51076,87.29790576,-1.15805
1992,3,25,1.22121,88.60735446,-0.781308
1992,3,26,1.35651,73.17305701,-0.272179
1992,3,27,3.20303,57.8542791,1.23637
1992,3,28,4.4903,48.23276168,-0.437876
1992,3,29,0.053783,38.75016305,2.17959
1992,3,30,0.48246,33.38389957,5.21386
1992,3,31,14.444,35.73120679,0.392448
1992,4,1,1.28206,42.32297704,1.05954
1992,4,2,14.0854,45.11827746,2.92733
1992,4,3,43.3889,70.09174064,3.26195
1992,4,4,9.14276,104.641513,5.0929
1992,4,5,1.66104,136.1767591,1.52527
1992,4,6,0,120.2618685,1.49945
1992,4,7,0,97.06799699,3.5487
1992,4,8,2.23E-06,78.48275339,6.40768
1992,4,9,0,61.22842673,4.97876
1992,4,10,0,46.31493274,6.94202
1992,4,11,0.0136352,35.08738693,7.80774
1992,4,12,2.93183,27.1253981,6.60812
1992,4,13,0.256583,22.49961833,4.8133
1992,4,14,9.38033,20.13936203,6.73579
1992,4,15,24.1201,33.1605845,2.87998
1992,4,16,6.33049,55.24776284,-0.197377
1992,4,17,3.99406,53.98250007,0.250416
1992,4,18,8.74108,49.23211367,2.65049
1992,4,19,0.430753,48.44165101,7.24326
1992,4,20,0.0423382,50.82632885,8.07496
1992,4,21,0.0222365,46.2518911,9.75896
1992,4,22,0.574754,37.23262013,11.4166
1992,4,23,0.0342552,29.79120759,8.45526
1992,4,24,0,23.19943734,11.423
1992,4,25,0,17.55397323,15.5887
1992,4,26,4.78803,13.49022956,13.916
1992,4,27,1.50415,12.56550524,11.0697
1992,4,28,16.5913,14.42892527,7.35385
1992,4,29,4.55548,24.20333287,3.65854
1992,4,30,0.00176938,31.56523343,4.63218
1992,5,1,11.6702,28.09260454,6.23561
1992,5,2,15.1884,33.3400544,5.80016
1992,5,3,4.41E-05,45.76107502,5.82636
1992,5,4,0,42.30014574,7.50436
1992,5,5,0.00302795,32.82424883,8.94663
1992,5,6,0,24.96721581,9.73859
1992,5,7,0,18.69110812,10.2243
1992,5,8,0.0131681,13.70014119,10.1256
1992,5,9,1.5888,10.00759352,11.4411
1992,5,10,3.72634,7.781667018,12.2352
1992,5,11,3.14826,6.954435746,9.24917
1992,5,12,1.39E-05,7.46641338,8.93264
1992,5,13,0.0131681,7.697463832,14.26
1992,5,14,0.317389,6.456917933,16.587
1992,5,15,0.0593105,5.298962263,17.6383
1992,5,16,0.0131681,4.700657338,17.2004
1992,5,17,0.0149551,4.400669999,16.2763
1992,5,18,0.0131681,4.21102257,15.3604
1992,5,19,0.0131681,4.113302347,14.0489
1992,5,20,0.389169,4.069195917,10.0435
1992,5,21,4.73652,4.203832415,9.31924
1992,5,22,0.249758,4.711368737,11.1081
1992,5,23,0.81446,5.240441446,11.9471
1992,5,24,3.79146,4.825513863,13.1872
1992,5,25,1.9687,4.597882425,13.6497
1992,5,26,16.0442,6.599914548,13.929
1992,5,27,1.89056,13.69264434,14.8335
1992,5,28,11.1934,17.50115456,15.6841
1992,5,29,10.6438,18.57422551,13.249
1992,5,30,11.0046,22.84913028,14.251
1992,5,31,15.4333,28.85875925,13.664
1992,6,1,25.9823,44.32099948,14.9764
1992,6,2,4.72238,52.34353101,13.985
1992,6,3,14.7072,61.34519576,10.993
1992,6,4,22.4882,69.8938694,11.6913
1992,6,5,12.8725,78.27977067,9.34459
1992,6,6,6.28754,83.97305555,8.54327
1992,6,7,15.1704,83.44475524,9.88723
1992,6,8,4.19554,80.40149104,9.38693
1992,6,9,2.49785,74.0157704,11.2979
1992,6,10,8.80131,65.27240599,11.8959
1992,6,11,13.1802,60.3127895,11.5635
1992,6,12,3.22315,57.28815381,11.1277
1992,6,13,0.105128,54.50727914,13.0168
1992,6,14,0.0126292,46.75122633,15.8095
1992,6,15,0.00631462,36.18953655,17.5046
1992,6,16,1.12961,27.07848604,16.6065
1992,6,17,2.32E-06,20.34120886,16.56
1992,6,18,0.0157567,15.53845815,14.6923
1992,6,19,1.4123,11.49572836,8.16025
1992,6,20,4.19238,9.073725321,8.90799
1992,6,21,0.271517,8.502545339,10.9146
1992,6,22,0.41629,8.105428439,14.3122
1992,6,23,5.76808,7.292781935,14.4491
1992,6,24,16.2394,9.56483674,13.4133
1992,6,25,0.247943,19.79905076,12.2857
1992,6,26,0.0781785,22.83584042,13.7842
1992,6,27,0.0126292,17.60395219,14.937
1992,6,28,0.0377377,12.90774752,16.2062
1992,6,29,2.46586,9.671166973,16.5787
1992,6,30,4.2153,7.901309829,16.6761
1992,7,1,1.9581,8.032606824,13.6794
1992,7,2,7.38839,9.339488432,14.2816
1992,7,3,11.3334,11.35694588,16.0994
1992,7,4,5.43931,15.1731574,12.6266
1992,7,5,10.9422,19.6706957,12.0481
1992,7,6,13.3932,24.54239467,12.5447
1992,7,7,5.08667,31.02091714,13.6985
1992,7,8,2.64905,32.56946973,14.0299
1992,7,9,10.6457,29.52393375,14.4804
1992,7,10,24.9023,41.61111765,13.6527
1992,7,11,8.58835,55.33079606,12.4145
1992,7,12,16.9205,60.44273479,12.6445
1992,7,13,0.0141669,65.76424438,13.6197
1992,7,14,0.0126746,61.99628528,14.8514
1992,7,15,0.00633731,48.82717052,16.5721
1992,7,16,0.0385877,36.48429882,17.7707
1992,7,17,0.0126746,27.1442538,17.6744
1992,7,18,0.00635166,20.03395186,18.2656
1992,7,19,0,14.54932913,19.6718
1992,7,20,2.0327,10.34750723,21.1152
1992,7,21,14.666,12.83152961,19.9028
1992,7,22,2.25907,18.40940854,15.9889
1992,7,23,0.00848681,19.29755734,17.0199
1992,7,24,1.75E-05,15.91375469,19.1406
1992,7,25,0,11.907714,18.0147
1992,7,26,0,8.721032899,18.0862
1992,7,27,0,6.580434114,19.268
1992,7,28,0,5.386823,16.9137
1992,7,29,0.0104457,4.864645115,19.9235
1992,7,30,0.154917,4.609411662,21.0937
1992,7,31,0.0150517,4.45616936,21.834
1992,8,1,2.42672,4.502911045,20.7454
1992,8,2,0.0250248,4.614954783,20.7898
1992,8,3,5.69418,5.042899614,20.4744
1992,8,4,0.0155428,6.104895684,17.9317
1992,8,5,0.00666469,5.721454844,18.8209
1992,8,6,0.0155394,4.681733486,20.9964
1992,8,7,1.97256,4.283446624,21.38
1992,8,8,0.113881,4.201867333,22.1129
1992,8,9,2.75145,4.313763406,21.6699
1992,8,10,0.599068,4.49185888,13.7859
1992,8,11,0.0289328,4.375987209,14.87
1992,8,12,0,4.259581671,14.3421
1992,8,13,0.0749848,4.136235874,14.6607
1992,8,14,10.2676,4.613012419,12.614
1992,8,15,0.0248733,6.178205729,13.5905
1992,8,16,0.0133294,6.592440422,14.4742
1992,8,17,0.0133294,5.396284926,17.9838
1992,8,18,0,4.392968696,19.669
1992,8,19,0,4.000611155,22.0141
1992,8,20,6.55E-05,3.890759677,21.0264
1992,8,21,0.715908,3.88299022,18.4689
1992,8,22,4.63011,4.057519015,16.855
1992,8,23,1.46625,4.360050736,16.5388
1992,8,24,0.0133327,4.387096168,18.4736
1992,8,25,0.0146386,4.131169825,18.8665
1992,8,26,0.794892,3.888294805,21.6651
1992,8,27,0.0227923,3.768333946,20.1938
1992,8,28,1.12152,3.72973656,21.7481
1992,8,29,27.5862,5.628164574,14.7148
1992,8,30,0.951224,13.84837423,14.2182
1992,8,31,50.2631,51.19253831,10.4895
1992,9,1,0.502461,64.04939817,8.08435
1992,9,2,0.384374,56.3594539,11.9808
1992,9,3,11.1445,41.81171501,13.7359
1992,9,4,18.1678,35.75403808,8.00031
1992,9,5,0.0308622,36.5667641,6.67549
1992,9,6,0,32.10273441,7.88546
1992,9,7,0.586872,23.77021976,12.5739
1992,9,8,1.1283,17.60508807,12.8933
1992,9,9,5.71541,13.52600995,11.0613
1992,9,10,1.31008,11.81320833,13.3722
1992,9,11,6.67668,11.21668675,15.4017
1992,9,12,0.036488,10.56257577,13.7224
1992,9,13,7.34059,10.46739993,13.7544
1992,9,14,0.375776,10.10672224,12.7832
1992,9,15,0.0214851,9.491038264,12.8587
1992,9,16,0.00657887,7.427043591,13.8833
1992,9,17,0.0137574,5.68699208,15.5457
1992,9,18,0.693672,4.71193668,14.7985
1992,9,19,0.0257873,4.351849644,14.4691
1992,9,20,0.0197366,4.235943896,14.0492
1992,9,21,0.0289578,4.15540962,14.7129
1992,9,22,14.2518,4.707313626,12.7245
1992,9,23,0.0186818,8.035367026,10.2174
1992,9,24,0.0131577,11.7540287,10.5118
1992,9,25,0.0131577,9.581715997,11.786
1992,9,26,0,7.074907753,13.1802
1992,9,27,20.9272,7.481532015,15.0427
1992,9,28,7.98062,16.57665742,10.9821
1992,9,29,0.286391,25.22676563,9.95943
1992,9,30,0.0291551,21.97938281,9.35898
1992,10,1,0.258928,16.31699401,10.0497
1992,10,2,7.3737,12.63524861,10.4422
1992,10,3,12.6708,13.94208478,9.64034
1992,10,4,1.67737,19.44976599,8.65494
1992,10,5,0.14417,21.93939965,8.67908
1992,10,6,1.08933,17.50353992,8.30679
1992,10,7,0.0662744,12.99134869,7.93693
1992,10,8,0.0191232,9.817957446,9.75021
1992,10,9,15.793,9.464776593,9.08754
1992,10,10,7.73297,16.84495355,7.35803
1992,10,11,1.62896,25.45133018,7.53898
1992,10,12,0.00806828,24.91348843,7.17965
1992,10,13,0.0131486,19.08344294,7.74899
1992,10,14,0.0212228,13.93049875,7.23111
1992,10,15,8.17686,10.40356317,5.72944
1992,10,16,12.6149,11.83195044,3.40951
1992,10,17,9.67701,21.84841522,1.18566
1992,10,18,0.0288983,28.00002988,-0.685155
1992,10,19,5.12812,23.72092233,0.359289
1992,10,20,1.05268,20.11176001,4.35275
1992,10,21,10.8104,21.43063657,2.62609
1992,10,22,0.689795,29.11092581,1.91969
1992,10,23,25.5107,44.58645591,2.57998
1992,10,24,19.0589,59.83151485,2.41804
1992,10,25,31.5682,82.03625733,6.41127
1992,10,26,4.16151,110.4571328,2.97585
1992,10,27,5.21137,123.2038117,5.9385
1992,10,28,34.6858,121.8464286,7.20665
1992,10,29,2.20897,140.122825,3.95721
1992,10,30,5.49494,136.7219841,2.79374
1992,10,31,0.074074,113.9736068,3.12271
1992,11,1,0.0199304,94.29200662,4.3653
1992,11,2,11.5483,77.87584981,3.93263
1992,11,3,6.26898,70.15603176,5.57785
1992,11,4,4.98839,68.47378545,8.01762
1992,11,5,0.022388,66.01152664,7.36501
1992,11,6,0.0195848,56.62218419,6.64989
1992,11,7,0.00581558,44.72412522,7.12163
1992,11,8,0.00517172,34.01999541,6.15224
1992,11,9,0,25.35137226,7.63175
1992,11,10,24.8842,28.25662639,7.10165
1992,11,11,16.7225,53.45124646,7.29897
1992,11,12,13.9642,67.64470269,1.70381
1992,11,13,6.27188,82.92486049,-0.191431
1992,11,14,8.01276,83.21405692,-1.92096
1992,11,15,36.1394,85.40779242,5.27144
1992,11,16,7.16819,115.1855966,3.18458
1992,11,17,14.6304,142.4797872,-0.14268
1992,11,18,28.4023,125.5573663,-0.0616736
1992,11,19,10.2828,111.2363501,3.99323
1992,11,20,10.1692,114.7062529,2.95488
1992,11,21,31.9113,143.5475195,6.84554
1992,11,22,11.6312,190.1074628,7.79852
1992,11,23,0.0335571,202.3784329,6.6087
1992,11,24,0.0870028,173.0510073,5.15591
1992,11,25,8.0138,140.0478566,8.12214
1992,11,26,35.4553,131.1618249,8.45287
1992,11,27,0.890941,148.4704469,3.20009
1992,11,28,14.1013,151.6611491,7.46971
1992,11,29,0.0448167,137.128631,7.25774
1992,11,30,0.0174467,120.3152551,4.45694
1992,12,1,0.0580306,97.56381097,5.50926
1992,12,2,20.8996,83.75576067,6.76661
1992,12,3,10.0638,84.78078367,4.41393
1992,12,4,27.5678,98.511253,3.41746
1992,12,5,1.96757,116.2476494,0.796669
1992,12,6,15.1532,116.6645194,-0.354808
1992,12,7,6.29383,99.99119811,2.20383
1992,12,8,2.98519,86.47552471,1.81444
1992,12,9,0.0390491,73.77348604,-1.08217
1992,12,10,0.121997,57.97263836,-1.11385
1992,12,11,5.21473,45.10135277,-2.70532
1992,12,12,13.9283,33.9664952,0.314792
1992,12,13,0.0233862,25.26413626,-1.15873
1992,12,14,0.00392234,18.69360707,-0.824847
1992,12,15,0.00343288,13.71922406,1.19914
1992,12,16,0.27249,10.22798936,1.97282
1992,12,17,0.00146742,8.633989999,2.89415
1992,12,18,0.000733708,11.78038124,1.65352
1992,12,19,0.265901,15.11011576,3.08365
1992,12,20,0.0508789,14.78241281,3.49794
1992,12,21,1.85E-05,14.81444478,3.82282
1992,12,22,6.87E-05,18.08409095,3.19244
1992,12,23,0.0986763,25.13850733,1.62026
1992,12,24,0.00441936,27.8381662,3.08194
1992,12,25,0.0104405,22.60718668,-0.395831
1992,12,26,0,18.67963568,-2.28222
1992,12,27,0.00205714,14.21435652,-2.70216
1992,12,28,0,10.72415547,-4.79328
1992,12,29,0,8.204170958,-4.10471
1992,12,30,0,6.511315486,-2.73348
1992,12,31,0,5.606378292,-3.60593
1993,1,1,0,5.1425622,-3.6365
1993,1,2,0.0133006,4.904594205,-6.90219
1993,1,3,0.0108459,4.773831076,-10.7321
1993,1,4,0.00529237,4.700986744,-8.41683
1993,1,5,0,4.675963189,-3.46367
1993,1,6,0.0940645,4.657039338,2.39989
1993,1,7,2.59547,4.753759981,3.82451
1993,1,8,1.46026,6.218745479,3.99806
1993,1,9,0.00924574,10.4126389,2.29567
1993,1,10,0.274365,13.52089847,5.27846
1993,1,11,5.77698,13.16059561,8.75399
1993,1,12,12.4718,21.91668194,7.70126
1993,1,13,6.95527,38.73607807,5.90579
1993,1,14,3.48147,46.2965314,5.59614
1993,1,15,0.0011267,48.55501238,5.74085
1993,1,16,0.0001092,43.77668319,5.09713
1993,1,17,0.00642481,34.90973445,5.33226
1993,1,18,0,26.92196103,1.45447
1993,1,19,0.905778,20.5510069,2.81219
1993,1,20,0,15.83958137,3.17546
1993,1,21,0.0116537,12.11955663,3.33061
1993,1,22,1.09875,9.257045868,6.06821
1993,1,23,5.6854,7.78254165,6.75307
1993,1,24,18.6897,14.6516724,6.34351
1993,1,25,2.49632,38.07238022,1.21584
1993,1,26,5.7898,45.68974141,-3.93816
1993,1,27,17.9493,36.98976783,-0.0490295
1993,1,28,3.13537,32.19235577,2.60979
1993,1,29,0.0680047,39.9471591,2.12484
1993,1,30,0,48.2444613,1.79018
1993,1,31,5.88E-06,44.94823541,1.41329
1993,2,1,0.00395344,35.60160226,0.974873
1993,2,2,0,27.60383304,0.445458
1993,2,3,0,20.94799885,1.94138
1993,2,4,0,16.00962342,1.45558
1993,2,5,0,12.11081031,1.15755
1993,2,6,0,8.825931917,-0.388799
1993,2,7,0,6.519312119,3.3952
1993,2,8,0.00114002,6.116515792,3.54276
1993,2,9,0.000776263,6.739435354,2.6335
1993,2,10,0.00402932,6.248221706,1.70899
1993,2,11,0.00150378,5.894450193,1.53005
1993,2,12,0.00114002,5.709721147,0.911798
1993,2,13,0.00147941,5.339263478,1.32895
1993,2,14,0.00338755,5.109360269,0.190452
1993,2,15,0.00736533,4.965341357,-0.363635
1993,2,16,0.111677,4.797639234,-2.3405
1993,2,17,2.04276,4.661605597,-1.56164
1993,2,18,0.0215769,4.582457101,0.794808
1993,2,19,4.43554,4.616647252,-0.253568
1993,2,20,5.51525,4.567224878,-2.1878
1993,2,21,16.6586,4.456612356,-2.50013
1993,2,22,7.92564,4.398352793,-5.38579
1993,2,23,0.268034,4.35496197,-9.5245
1993,2,24,0,4.306448304,-9.98248
1993,2,25,0,4.251709985,-8.11459
1993,2,26,0,4.222710831,-6.92592
1993,2,27,0.847283,4.216327155,-2.70477
1993,2,28,0.00841997,4.19456359,-3.76481
1993,3,1,0,4.152297294,-2.71468
1993,3,2,0.08765,4.117187076,-0.461259
1993,3,3,2.42954,4.105226202,-2.57056
